customer_id,age,age_group,gender,region,device,subscription_type,monthly_fee,annual_value,payment_method,number_of_profiles,favorite_genre,watch_hours,avg_watch_time_per_day,engagement_level,last_login_days,recency_flag,churned,churn_status,revenue_at_risk
817458bd-a260-4430-b45e-f81d607fb449,60,56+,Male,North America,Tablet,Premium,17.99,215.88,Debit Card,1,Action,6.91,0.15,Low,46,At Risk,1,Churned,17.99
219a55d5-2799-4e22-9e75-ef4fe26ed9cd,60,56+,Female,Europe,Laptop,Basic,8.99,107.88,Gift Card,5,Action,4.46,0.41,Medium,10,Active,1,Churned,8.99
6d10f486-9b5f-4cd3-b85b-fc27a5a5595d,69,56+,Other,Europe,Tablet,Basic,8.99,107.88,Crypto,2,Action,2.16,0.04,Low,57,At Risk,1,Churned,8.99
082fd087-4859-4b03-9ec1-f51050cd285b,42,36-45,Other,Asia,TV,Premium,17.99,215.88,Gift Card,1,Documentary,6.34,0.22,Medium,28,At Risk,0,Retained,0.0
c31a20bb-1b05-4448-801c-a8193f1b4f74,47,46-55,Other,Africa,Mobile,Premium,17.99,215.88,Credit Card,1,Drama,12.5,0.66,High,18,Active,0,Retained,0.0
cbdd092b-08f0-4234-8418-feceb1f990d9,54,46-55,Other,Oceania,Desktop,Premium,17.99,215.88,Crypto,4,Romance,5.37,0.15,Low,35,At Risk,1,Churned,17.99
74bab484-aac9-4a5c-8e3d-d2a4504a1eff,35,26-35,Male,Oceania,TV,Standard,13.99,167.88,Gift Card,4,Romance,32.86,1.26,High,25,At Risk,0,Retained,0.0
c3614ddf-ee73-496a-b1ea-3e27f6a5288a,50,46-55,Other,Asia,Tablet,Premium,17.99,215.88,Credit Card,5,Action,12.5,0.22,Medium,56,At Risk,0,Retained,0.0
26024fd4-7715-4460-ae23-4e78f477a652,69,56+,Female,Oceania,Mobile,Premium,17.99,215.88,PayPal,5,Romance,1.75,0.25,Medium,6,Active,0,Retained,0.0
c7cf1b97-cdd3-47cf-a147-a8ab731a5f19,25,18-25,Other,Africa,Mobile,Basic,8.99,107.88,PayPal,2,Documentary,19.31,3.22,High,5,Active,0,Retained,0.0
6004fb8d-885f-4bdc-bcef-d671742ba6f6,51,46-55,Female,Asia,Laptop,Basic,8.99,107.88,Debit Card,4,Comedy,17.62,0.31,Medium,55,At Risk,1,Churned,8.99
19fc98f0-ad10-4ad2-9526-28254dca93e5,23,18-25,Female,Africa,Mobile,Standard,13.99,167.88,PayPal,3,Drama,3.7,0.53,High,6,Active,0,Retained,0.0
80b1fe1e-8ef5-42af-ada7-af43d8993352,39,36-45,Other,Asia,Mobile,Premium,17.99,215.88,PayPal,3,Drama,7.99,0.16,Low,50,At Risk,1,Churned,17.99
c65be27e-f93b-4423-a704-e981640e344e,22,18-25,Other,Oceania,Desktop,Premium,17.99,215.88,Gift Card,2,Horror,8.18,0.27,Medium,29,At Risk,0,Retained,0.0
e2bcc0cf-556c-4c71-93b4-f4e99a0e9520,51,46-55,Other,Asia,Laptop,Premium,17.99,215.88,Gift Card,3,Romance,12.41,0.23,Medium,53,At Risk,1,Churned,17.99
693dbaee-4cc2-4978-ab24-f5588acfe591,52,46-55,Other,Europe,Laptop,Basic,8.99,107.88,Debit Card,2,Action,28.04,2.34,High,11,Active,0,Retained,0.0
cc439399-1ef2-4143-8924-b9e36668bdea,51,46-55,Male,North America,Tablet,Standard,13.99,167.88,Gift Card,3,Action,5.05,0.2,Medium,24,At Risk,0,Retained,0.0
4b051c08-de8a-4d4e-a445-efb30be01528,68,56+,Male,North America,Desktop,Premium,17.99,215.88,Crypto,4,Horror,10.0,0.16,Low,60,At Risk,1,Churned,17.99
d1be299e-4ffd-47bf-9976-93a9c9456ba0,46,46-55,Other,North America,Mobile,Basic,8.99,107.88,Gift Card,4,Action,2.04,0.08,Low,26,At Risk,1,Churned,8.99
2f01c18c-8ac5-4b63-873e-fe10605673e3,55,46-55,Other,Africa,TV,Premium,17.99,215.88,Debit Card,2,Sci-Fi,2.69,0.07,Low,37,At Risk,1,Churned,17.99
ab672cb5-ca3c-4c41-8f60-05033fd5a24f,70,56+,Male,North America,Mobile,Standard,13.99,167.88,Gift Card,2,Drama,17.8,0.36,Medium,48,At Risk,1,Churned,13.99
5a322090-313f-4308-ab38-8fdf937cc37e,56,56+,Other,Europe,Mobile,Premium,17.99,215.88,Gift Card,5,Sci-Fi,36.2,9.05,High,3,Active,0,Retained,0.0
2b48ac28-5439-47a6-b935-4438f01794ee,24,18-25,Male,Oceania,Laptop,Standard,13.99,167.88,Debit Card,2,Romance,0.49,0.16,Low,2,Active,0,Retained,0.0
612e9485-7864-4dcb-83be-bc58c403719e,68,56+,Male,Europe,Laptop,Standard,13.99,167.88,Credit Card,3,Documentary,0.88,0.03,Low,32,At Risk,1,Churned,13.99
f140d0f2-16e8-44d1-b48c-2d1cc316939e,59,56+,Other,North America,Mobile,Basic,8.99,107.88,Crypto,2,Action,12.02,2.4,High,4,Active,0,Retained,0.0
1575ab22-bbac-4dc1-be66-e03431a9fc07,28,26-35,Female,Oceania,Tablet,Standard,13.99,167.88,Crypto,2,Comedy,11.94,5.97,High,1,Active,0,Retained,0.0
3a68905f-037f-48eb-97b0-7e8c5a6f9c5a,36,36-45,Male,South America,Tablet,Premium,17.99,215.88,PayPal,3,Horror,3.28,0.2,Medium,15,Active,1,Churned,17.99
6ed1be2a-984e-4fe7-becc-351b913eb571,31,26-35,Other,Oceania,Mobile,Basic,8.99,107.88,Credit Card,2,Action,7.46,0.16,Low,45,At Risk,1,Churned,8.99
79a31ced-93d3-4f11-a961-7ce4256ab073,18,18-25,Female,North America,TV,Standard,13.99,167.88,PayPal,1,Horror,25.19,2.1,High,11,Active,0,Retained,0.0
1e0c89ad-a44c-479e-b2b5-eb8e35cc0f41,30,26-35,Female,Europe,Laptop,Basic,8.99,107.88,Credit Card,4,Horror,2.99,0.06,Low,51,At Risk,1,Churned,8.99
f4223a44-e729-4eb9-afca-28680c9cdb21,58,56+,Male,Europe,TV,Basic,8.99,107.88,Crypto,2,Horror,14.69,0.47,Medium,30,At Risk,1,Churned,8.99
96ba87e6-324e-4976-96e1-5359f74975f6,24,18-25,Male,Asia,TV,Basic,8.99,107.88,PayPal,4,Sci-Fi,9.34,0.52,High,17,Active,0,Retained,0.0
4a019852-cd31-4f1a-ab65-fce6b1b4fa01,62,56+,Female,Oceania,TV,Premium,17.99,215.88,Debit Card,2,Horror,6.03,0.12,Low,49,At Risk,1,Churned,17.99
31832db0-5f36-4c75-9226-07c279e0f707,35,26-35,Other,Africa,Laptop,Premium,17.99,215.88,Credit Card,2,Documentary,1.45,0.11,Low,12,Active,1,Churned,17.99
9d3b9aa9-6ef6-40c3-990a-0b71d4e1cd32,54,46-55,Other,Asia,Tablet,Basic,8.99,107.88,Gift Card,2,Romance,29.19,1.01,High,28,At Risk,0,Retained,0.0
d62d3551-4902-442d-8c64-0d6877a35934,42,36-45,Other,South America,Laptop,Basic,8.99,107.88,Gift Card,2,Horror,8.18,0.51,Medium,15,Active,0,Retained,0.0
84e03006-c72a-4d1f-bd72-d59d7854660a,36,36-45,Female,North America,Tablet,Standard,13.99,167.88,Debit Card,4,Sci-Fi,7.28,2.43,High,2,Active,0,Retained,0.0
0ea4c14c-52be-4987-a6b8-396c00b47ee1,47,46-55,Other,Oceania,Tablet,Premium,17.99,215.88,Debit Card,3,Horror,5.41,0.49,Medium,10,Active,0,Retained,0.0
d736a739-cc2b-4884-ae4b-72c68825f391,45,36-45,Other,South America,Tablet,Standard,13.99,167.88,Debit Card,2,Comedy,4.13,0.83,High,4,Active,0,Retained,0.0
7fde535c-b503-4287-a277-ee12295cf580,36,36-45,Other,Europe,Laptop,Premium,17.99,215.88,Debit Card,4,Documentary,5.09,0.19,Medium,26,At Risk,0,Retained,0.0
4ad47677-3633-4836-a9df-c0f173e50006,23,18-25,Male,South America,Laptop,Standard,13.99,167.88,Debit Card,3,Action,22.05,0.41,Medium,53,At Risk,0,Retained,0.0
8ad33487-24c0-448e-a75a-35ec18a47e30,58,56+,Other,North America,TV,Standard,13.99,167.88,Debit Card,3,Action,14.37,7.18,High,1,Active,0,Retained,0.0
ac50dc85-d01d-4066-b80f-ef5f2d2af804,27,26-35,Female,South America,Desktop,Standard,13.99,167.88,Crypto,4,Action,2.62,0.24,Medium,10,Active,1,Churned,13.99
d25fa337-92ae-40f9-a2ab-8c6bc5cdf6ae,40,36-45,Other,North America,Laptop,Premium,17.99,215.88,PayPal,2,Drama,2.78,0.21,Medium,12,Active,1,Churned,17.99
ca46ce36-fc9e-44f2-8389-482a3140e392,47,46-55,Other,Europe,Tablet,Standard,13.99,167.88,Debit Card,5,Horror,3.3,0.06,Low,51,At Risk,1,Churned,13.99
1646d3ef-e240-4ca8-8594-d79116550b71,57,56+,Other,South America,Desktop,Premium,17.99,215.88,Credit Card,1,Sci-Fi,13.72,0.46,Medium,29,At Risk,0,Retained,0.0
0d95ff72-e987-4197-b250-afc7e62d2dee,52,46-55,Other,South America,Mobile,Standard,13.99,167.88,Gift Card,4,Comedy,12.96,0.32,Medium,40,At Risk,1,Churned,13.99
62b61c40-b80a-416a-9ccb-fe3c9e6d0a06,25,18-25,Other,Oceania,TV,Standard,13.99,167.88,PayPal,3,Drama,1.7,0.08,Low,21,At Risk,1,Churned,13.99
4ef6fb81-a622-445f-8f85-597ecf5567be,32,26-35,Male,South America,Mobile,Premium,17.99,215.88,Debit Card,3,Documentary,30.07,1.2,High,24,At Risk,0,Retained,0.0
056fe4f4-e919-4cfe-ba2f-fdec0661500d,32,26-35,Other,Oceania,Tablet,Basic,8.99,107.88,Crypto,3,Drama,8.94,0.36,Medium,24,At Risk,1,Churned,8.99
ee07ca21-c2c4-44e6-9df9-1c15ec176c3a,44,36-45,Other,Africa,Mobile,Standard,13.99,167.88,Gift Card,1,Documentary,5.3,0.18,Medium,29,At Risk,0,Retained,0.0
6531fb78-bb8a-4beb-ab13-c3e8b856e3f6,20,18-25,Female,Asia,Tablet,Basic,8.99,107.88,Crypto,1,Sci-Fi,1.98,0.66,High,2,Active,1,Churned,8.99
266c6b86-79e8-4fa9-a41c-be3d23ef2475,51,46-55,Male,Europe,Laptop,Standard,13.99,167.88,Debit Card,4,Comedy,20.53,10.27,High,1,Active,0,Retained,0.0
4115cbbb-3de8-46ef-a43f-b338d350ad79,64,56+,Other,Africa,Tablet,Basic,8.99,107.88,Credit Card,2,Action,0.95,0.02,Low,50,At Risk,1,Churned,8.99
5381612f-764a-40ee-9b78-d63104e51f5f,47,46-55,Other,North America,Desktop,Premium,17.99,215.88,Crypto,4,Action,3.3,0.13,Low,24,At Risk,1,Churned,17.99
3988c64c-4754-489c-bf86-146be943c7b8,25,18-25,Other,North America,Tablet,Basic,8.99,107.88,Gift Card,4,Romance,2.2,0.04,Low,55,At Risk,1,Churned,8.99
83d9f3d1-27b2-46d3-b2c5-6803bb220f4d,56,56+,Other,Oceania,Desktop,Standard,13.99,167.88,Debit Card,4,Drama,34.8,11.6,High,2,Active,0,Retained,0.0
31fa49f8-825a-4ea0-8ac6-ea7101ad0bda,59,56+,Other,South America,Laptop,Premium,17.99,215.88,Debit Card,3,Action,10.17,0.68,High,14,Active,0,Retained,0.0
b0494b53-2f3c-46cc-b907-265ed1f3d345,45,36-45,Male,North America,Desktop,Standard,13.99,167.88,Gift Card,5,Drama,43.5,5.44,High,7,Active,0,Retained,0.0
a9815df5-69e5-4cb7-9cdd-e7e47b879875,68,56+,Other,Oceania,TV,Premium,17.99,215.88,Gift Card,4,Comedy,13.82,0.31,Medium,44,At Risk,1,Churned,17.99
8d1288c4-b29c-4cba-8c59-4bbf0db22487,50,46-55,Other,South America,Desktop,Premium,17.99,215.88,Crypto,2,Romance,13.02,0.25,Medium,51,At Risk,1,Churned,17.99
3a1bf4c6-39ee-430e-bdf0-74fd5f9615c2,20,18-25,Other,Europe,Tablet,Standard,13.99,167.88,Credit Card,2,Action,2.0,0.08,Low,24,At Risk,1,Churned,13.99
ee78b050-dae3-4b93-ba7c-cc046f2e7003,23,18-25,Female,Africa,Laptop,Basic,8.99,107.88,Debit Card,3,Drama,3.03,0.07,Low,45,At Risk,1,Churned,8.99
1d8fdb2f-7a27-4d1f-9dcf-fc324a029558,45,36-45,Other,North America,Tablet,Basic,8.99,107.88,PayPal,1,Sci-Fi,11.67,0.69,High,16,Active,0,Retained,0.0
a58a4b83-c549-420b-acf2-e746ed63477a,19,18-25,Other,Oceania,TV,Premium,17.99,215.88,Debit Card,3,Documentary,3.81,0.08,Low,45,At Risk,1,Churned,17.99
7769cf6c-0c7c-4f5b-8807-03a2ccb516a7,34,26-35,Other,Asia,TV,Standard,13.99,167.88,Credit Card,4,Drama,12.44,0.21,Medium,59,At Risk,0,Retained,0.0
32fb3202-3001-457c-b218-60b3e3bfe26b,54,46-55,Male,Europe,Desktop,Basic,8.99,107.88,Debit Card,1,Horror,14.95,0.33,Medium,44,At Risk,1,Churned,8.99
622065af-078b-407b-ac57-754272d9b7df,47,46-55,Female,Asia,TV,Standard,13.99,167.88,Crypto,1,Documentary,1.23,0.02,Low,54,At Risk,1,Churned,13.99
0c18ab75-e044-4805-ac68-9828f50f3193,32,26-35,Male,Africa,Laptop,Basic,8.99,107.88,PayPal,3,Romance,24.51,0.48,Medium,50,At Risk,1,Churned,8.99
6c602423-7b4c-4b86-8505-32b042557344,30,26-35,Male,Europe,Mobile,Premium,17.99,215.88,PayPal,1,Action,5.12,0.09,Low,59,At Risk,1,Churned,17.99
351a509c-28ab-4e97-8ac2-d8addfe48e93,59,56+,Other,Oceania,Desktop,Standard,13.99,167.88,Crypto,2,Horror,19.18,0.91,High,20,Active,0,Retained,0.0
d9ac3ade-6c21-4bae-89bd-c2ad880d31f0,54,46-55,Other,Asia,Mobile,Standard,13.99,167.88,Credit Card,3,Drama,25.32,0.44,Medium,57,At Risk,0,Retained,0.0
5c3ffb03-1eb8-4441-853f-e6aca2fdbc2b,44,36-45,Male,Europe,Laptop,Basic,8.99,107.88,Credit Card,3,Drama,4.99,0.09,Low,57,At Risk,1,Churned,8.99
c836e596-7e8e-4be9-8413-4d75f8151709,35,26-35,Male,Europe,TV,Standard,13.99,167.88,PayPal,1,Romance,1.75,0.04,Low,41,At Risk,1,Churned,13.99
79aa6450-52e2-4c0e-9efe-969afaa8c252,56,56+,Male,Europe,TV,Premium,17.99,215.88,PayPal,3,Action,42.86,1.02,High,41,At Risk,0,Retained,0.0
5913a03e-ba87-408c-b4fd-b0713609ab9f,18,18-25,Other,Europe,Mobile,Premium,17.99,215.88,Debit Card,3,Romance,4.12,0.09,Low,47,At Risk,1,Churned,17.99
c004d46a-3676-4c1f-bd2a-b3ca2c55389d,63,56+,Other,Oceania,Desktop,Standard,13.99,167.88,Gift Card,4,Sci-Fi,1.38,1.38,High,0,Active,0,Retained,0.0
4a3d750d-4fc6-43ce-9354-c086e2372d3e,38,36-45,Other,Europe,Desktop,Premium,17.99,215.88,PayPal,1,Drama,7.13,0.12,Low,60,At Risk,1,Churned,17.99
81703340-2d76-4363-953e-56bed0c5b93c,39,36-45,Other,Asia,Mobile,Standard,13.99,167.88,Crypto,1,Drama,7.27,0.23,Medium,31,At Risk,1,Churned,13.99
feff7dcc-8b4d-4121-9638-e39edad5c67f,52,46-55,Other,North America,Desktop,Premium,17.99,215.88,Credit Card,3,Horror,34.96,0.69,High,50,At Risk,0,Retained,0.0
56ba0529-b5aa-48e2-ba5b-154e594ce824,57,56+,Other,Oceania,Tablet,Premium,17.99,215.88,PayPal,3,Romance,7.31,0.14,Low,53,At Risk,1,Churned,17.99
7f9e1a97-c9be-4712-a61b-aed1bbbf858e,37,36-45,Male,Africa,Tablet,Standard,13.99,167.88,PayPal,1,Sci-Fi,3.66,0.61,High,5,Active,0,Retained,0.0
dc9be9a8-e518-4f3c-a023-bdbaeeb17b3c,53,46-55,Other,South America,Mobile,Standard,13.99,167.88,Debit Card,5,Horror,0.51,0.02,Low,30,At Risk,0,Retained,0.0
633ce2e6-3297-4e35-83ac-1eb8ebb10331,58,56+,Female,North America,Mobile,Basic,8.99,107.88,PayPal,2,Sci-Fi,31.06,0.8,High,38,At Risk,0,Retained,0.0
03d585d7-1c33-4d36-a7b1-f75db2ebff42,31,26-35,Other,South America,TV,Standard,13.99,167.88,Gift Card,5,Drama,0.68,0.01,Low,58,At Risk,1,Churned,13.99
181b6713-b90e-4211-a3c5-0f763e890d58,38,36-45,Other,South America,Mobile,Premium,17.99,215.88,Debit Card,4,Drama,8.93,0.15,Low,57,At Risk,0,Retained,0.0
fff878e7-afef-4b0f-9934-6f5b2819e20d,58,56+,Female,Oceania,Tablet,Basic,8.99,107.88,Gift Card,2,Sci-Fi,3.41,0.1,Low,34,At Risk,1,Churned,8.99
e1a73fc5-3f78-481b-bc83-3e2938ba4129,20,18-25,Male,North America,Mobile,Basic,8.99,107.88,Debit Card,4,Documentary,24.77,0.44,Medium,55,At Risk,0,Retained,0.0
3d98a1f8-5893-42da-b18d-59e48283ec63,69,56+,Female,Oceania,Tablet,Basic,8.99,107.88,Debit Card,1,Action,16.43,1.49,High,10,Active,0,Retained,0.0
6d950e48-0e13-4e8f-a6d7-2c30b2ec6529,55,46-55,Other,Asia,Laptop,Basic,8.99,107.88,Crypto,4,Romance,11.13,0.45,Medium,24,At Risk,0,Retained,0.0
887801e2-9db1-4956-a541-c39601fb5c06,21,18-25,Other,Asia,TV,Basic,8.99,107.88,Credit Card,2,Sci-Fi,0.54,0.01,Low,36,At Risk,1,Churned,8.99
f967ac11-3d04-4c44-a518-5e6f432cd0c0,60,56+,Female,Oceania,Tablet,Standard,13.99,167.88,Crypto,3,Horror,5.02,0.19,Medium,26,At Risk,0,Retained,0.0
88ff87a0-d3a1-4609-9960-d505e81d2507,34,26-35,Other,Africa,Desktop,Standard,13.99,167.88,Crypto,3,Documentary,1.34,0.05,Low,28,At Risk,1,Churned,13.99
4ab6dc88-5117-45e9-8a50-d7ce2f48cc66,27,26-35,Other,Asia,Desktop,Premium,17.99,215.88,Gift Card,3,Action,5.07,0.15,Low,33,At Risk,1,Churned,17.99
b084d328-0b3a-49bd-a03f-06d53bf89686,44,36-45,Female,North America,Tablet,Basic,8.99,107.88,PayPal,2,Drama,5.7,0.3,Medium,18,Active,0,Retained,0.0
cbe73b6f-edfd-43a2-95aa-8821c564389e,36,36-45,Female,Europe,Tablet,Premium,17.99,215.88,Credit Card,2,Documentary,12.97,0.68,High,18,Active,0,Retained,0.0
be92bfd0-a5a6-431a-b376-dd8207dd32d2,63,56+,Male,South America,Laptop,Standard,13.99,167.88,PayPal,1,Action,15.51,1.55,High,9,Active,0,Retained,0.0
1b5358fa-03c3-4163-8dd5-c30b2460ca97,36,36-45,Female,North America,Laptop,Standard,13.99,167.88,PayPal,1,Drama,48.9,2.04,High,23,At Risk,0,Retained,0.0
83662cbb-68d7-4d0a-bed6-73c0b4fb0206,34,26-35,Male,Oceania,Mobile,Standard,13.99,167.88,PayPal,2,Romance,6.79,2.26,High,2,Active,0,Retained,0.0
5a10ba14-49e9-4305-84c4-39690a5750e2,43,36-45,Other,Asia,TV,Standard,13.99,167.88,Debit Card,3,Action,2.08,0.05,Low,45,At Risk,1,Churned,13.99
6d3f8263-b314-4d76-b2bf-0329597d963e,42,36-45,Female,Asia,Mobile,Basic,8.99,107.88,Debit Card,3,Horror,5.67,1.89,High,2,Active,0,Retained,0.0
a34e8ef9-faa1-42a4-8db2-d0402e6f09ee,46,46-55,Male,South America,Desktop,Premium,17.99,215.88,Credit Card,4,Sci-Fi,36.23,2.13,High,16,Active,0,Retained,0.0
b33d87e2-8e21-405e-95e0-b357f02a0af5,37,36-45,Female,North America,Tablet,Basic,8.99,107.88,Gift Card,2,Drama,5.35,1.78,High,2,Active,0,Retained,0.0
651e01c7-45b6-44ef-a851-16dd82b0d92f,58,56+,Female,Asia,Tablet,Basic,8.99,107.88,PayPal,3,Documentary,11.9,0.32,Medium,36,At Risk,1,Churned,8.99
eb9340bf-76e0-4abc-a037-897ab16a9321,19,18-25,Other,Asia,TV,Basic,8.99,107.88,Crypto,3,Comedy,8.23,0.24,Medium,34,At Risk,1,Churned,8.99
13d9a2c4-6246-4b31-9c92-2dd0a8ab193b,53,46-55,Female,Oceania,Tablet,Standard,13.99,167.88,Credit Card,5,Documentary,21.38,0.4,Medium,53,At Risk,0,Retained,0.0
ea772153-fc26-4ae7-9a01-f0c441d77bac,61,56+,Female,South America,TV,Standard,13.99,167.88,Crypto,2,Comedy,4.19,0.14,Low,30,At Risk,1,Churned,13.99
a856148d-f351-4167-97b3-f542c4b0055b,37,36-45,Male,Africa,Desktop,Premium,17.99,215.88,Crypto,3,Romance,10.86,0.23,Medium,47,At Risk,1,Churned,17.99
41c3b640-f804-4274-8b9b-10c9ad380348,56,56+,Female,Africa,Desktop,Standard,13.99,167.88,Credit Card,2,Romance,3.8,0.14,Low,26,At Risk,1,Churned,13.99
470957a2-9765-4376-bd45-7b0c8ae3fdac,65,56+,Female,South America,Laptop,Standard,13.99,167.88,Credit Card,3,Sci-Fi,50.15,3.58,High,13,Active,0,Retained,0.0
01bf79df-d2f3-4bf8-b63c-1e8031b22ac3,33,26-35,Other,Asia,Desktop,Premium,17.99,215.88,Gift Card,3,Action,7.79,0.43,Medium,17,Active,0,Retained,0.0
c2a427a1-f7a0-4e27-aa4b-00a947a019fb,36,36-45,Female,North America,Tablet,Standard,13.99,167.88,Crypto,4,Drama,15.28,0.28,Medium,54,At Risk,1,Churned,13.99
dc9c76a8-0447-4ba5-ae03-cf1babba783b,65,56+,Other,Europe,Laptop,Standard,13.99,167.88,Gift Card,4,Horror,9.15,0.3,Medium,30,At Risk,0,Retained,0.0
e75da4f2-0792-4146-9a51-f4a49af1275b,44,36-45,Other,South America,Laptop,Standard,13.99,167.88,Crypto,1,Comedy,14.25,0.55,High,25,At Risk,0,Retained,0.0
611b8c45-f9dd-4635-a726-f2fab2ab0c7e,36,36-45,Male,North America,Tablet,Standard,13.99,167.88,Debit Card,2,Drama,9.1,3.03,High,2,Active,0,Retained,0.0
6f8f6066-8b9d-4d86-9706-fd94c6d87f8c,38,36-45,Female,South America,Tablet,Basic,8.99,107.88,Debit Card,3,Comedy,0.32,0.02,Low,16,Active,1,Churned,8.99
0ef46415-fdcc-428b-8f0d-068a9412db6a,44,36-45,Female,Asia,Tablet,Basic,8.99,107.88,Gift Card,3,Drama,1.03,0.06,Low,15,Active,1,Churned,8.99
79ffa97f-3b33-4795-9d8b-98cb819d9a5c,20,18-25,Female,Asia,Laptop,Premium,17.99,215.88,Debit Card,3,Sci-Fi,60.37,6.71,High,8,Active,0,Retained,0.0
e3c31b2e-94eb-419b-8212-3536e2385d2c,31,26-35,Other,Asia,Mobile,Basic,8.99,107.88,Gift Card,5,Documentary,7.32,0.3,Medium,23,At Risk,0,Retained,0.0
d8a1b0e1-30c5-404c-aaef-ee2f91090379,33,26-35,Other,Oceania,Mobile,Premium,17.99,215.88,Crypto,2,Sci-Fi,3.8,0.1,Low,38,At Risk,1,Churned,17.99
3305c5ff-0c1d-4454-a4d1-dea0e3978975,50,46-55,Female,Africa,Tablet,Premium,17.99,215.88,Gift Card,5,Documentary,18.62,0.72,High,25,At Risk,0,Retained,0.0
13869085-2e02-4a17-add2-47d51472d671,64,56+,Male,Asia,Tablet,Premium,17.99,215.88,Credit Card,5,Documentary,16.62,0.28,Medium,58,At Risk,0,Retained,0.0
e4103b71-a2ba-4c11-82f8-9bff9aba5a4b,40,36-45,Female,Asia,TV,Premium,17.99,215.88,Crypto,5,Action,25.5,1.02,High,24,At Risk,0,Retained,0.0
e160466a-f14f-4ad4-b190-ab9ffd5c2a27,67,56+,Other,North America,Mobile,Basic,8.99,107.88,Crypto,5,Horror,4.62,0.14,Low,33,At Risk,1,Churned,8.99
f6c82890-a67e-4c6c-bc25-c0942e667b1a,61,56+,Other,Africa,Desktop,Standard,13.99,167.88,Crypto,1,Romance,4.12,4.12,High,0,Active,0,Retained,0.0
c8c6df6c-920d-4f3c-80b1-8607d13c62dd,67,56+,Male,North America,Mobile,Standard,13.99,167.88,Gift Card,2,Drama,0.08,0.0,Low,20,Active,1,Churned,13.99
45b3fb12-d487-41cf-a511-6bb224c2848d,53,46-55,Other,South America,Tablet,Basic,8.99,107.88,Credit Card,1,Drama,5.96,0.13,Low,46,At Risk,1,Churned,8.99
284b8e48-b6ef-4947-a69b-4934f8509b51,32,26-35,Male,Asia,Laptop,Premium,17.99,215.88,PayPal,4,Horror,3.32,0.26,Medium,12,Active,0,Retained,0.0
02cc8f8c-5d42-4c4b-bacb-177a896e51b7,31,26-35,Female,Europe,TV,Standard,13.99,167.88,Gift Card,2,Romance,6.08,0.23,Medium,25,At Risk,0,Retained,0.0
84057a35-72ad-4922-8c79-4bdd241b83c3,69,56+,Female,North America,Laptop,Premium,17.99,215.88,Gift Card,5,Action,5.48,0.1,Low,54,At Risk,1,Churned,17.99
36562aee-2f47-41c0-8455-e0ad53858c3c,55,46-55,Other,Africa,TV,Basic,8.99,107.88,Credit Card,1,Action,28.25,1.18,High,23,At Risk,0,Retained,0.0
ad57c204-f497-4f4b-88fb-03a6ed249a42,70,56+,Male,Europe,Desktop,Premium,17.99,215.88,Credit Card,3,Comedy,5.62,0.22,Medium,25,At Risk,0,Retained,0.0
37e9a389-655c-4b71-a5f8-ceb53a4b0728,70,56+,Male,Africa,Mobile,Standard,13.99,167.88,Gift Card,5,Drama,15.52,1.19,High,12,Active,0,Retained,0.0
f812b295-fffc-4248-9068-a94a1f30bba7,70,56+,Female,North America,TV,Standard,13.99,167.88,Credit Card,4,Comedy,3.06,0.05,Low,57,At Risk,1,Churned,13.99
ed9483f7-d1bb-43ea-b042-737f411148e0,27,26-35,Female,South America,Laptop,Basic,8.99,107.88,Credit Card,4,Sci-Fi,17.34,1.02,High,16,Active,0,Retained,0.0
a6a03d8a-8c9b-4f3b-910d-4ee276cd1b8b,19,18-25,Male,South America,Laptop,Basic,8.99,107.88,Credit Card,3,Romance,9.09,0.16,Low,56,At Risk,1,Churned,8.99
ac2992f2-0f0b-410e-acc3-cd2df1cc164d,63,56+,Other,Europe,Mobile,Basic,8.99,107.88,Credit Card,4,Drama,36.14,0.67,High,53,At Risk,0,Retained,0.0
a885f06b-975d-4dc1-b097-fbeeb8a5ae05,47,46-55,Male,Oceania,Tablet,Basic,8.99,107.88,PayPal,5,Drama,3.92,0.1,Low,40,At Risk,1,Churned,8.99
7fba5ae9-1913-4021-9975-c3b8982a0c16,27,26-35,Male,Europe,Laptop,Premium,17.99,215.88,Crypto,2,Comedy,17.29,1.44,High,11,Active,0,Retained,0.0
6631dbbb-dba7-4e36-98e1-ecd5867db158,33,26-35,Female,Europe,TV,Basic,8.99,107.88,Debit Card,5,Documentary,11.53,2.88,High,3,Active,0,Retained,0.0
2cc8e207-22d5-4fb0-a161-45d411d07da6,58,56+,Female,Oceania,Laptop,Premium,17.99,215.88,PayPal,4,Horror,8.53,0.17,Medium,48,At Risk,0,Retained,0.0
7d760c06-d947-48e0-8db5-f5329387d1ef,66,56+,Other,Europe,Mobile,Premium,17.99,215.88,Gift Card,5,Comedy,1.02,0.06,Low,15,Active,1,Churned,17.99
ecdc67bf-2219-48d4-ad54-61842802c67c,55,46-55,Female,Oceania,TV,Standard,13.99,167.88,Gift Card,1,Sci-Fi,3.81,1.27,High,2,Active,0,Retained,0.0
7b1a55cd-297f-4b7e-b881-1b5fd6f5ec61,30,26-35,Male,South America,Tablet,Standard,13.99,167.88,Debit Card,3,Horror,9.58,0.27,Medium,35,At Risk,1,Churned,13.99
